Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,first_seen_date,last_updated,source
12/18/2025,7:30PM,The Beacon,The Snow Queen,90 min.,None,None
12/19/2025,10:00PM,The Beacon,The Snow Queen,90 min.,None,None
12/21/2025,5:00PM,The Beacon,Who Killed Santa Claus?,105,None,None
12/26/2025,1:00PM,The Beacon,The Set-Up,72,None,None
12/17/2025,4:00 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
12/17/2025,7:30 PM,SIFF Cinema Downtown,Wicked: For Good,Unknown,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_WickedforGood_1600x900.jpg,,,
01/13/2026,6:30 PM,SIFF Film Center,The Pacific Northwestern: Dead Man,121,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/Deadman.jpg,,,
02/24/2026,6:30 PM,SIFF Film Center,The Pacific Northwestern: McCabe & Mrs. Miller (35mm),120,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/McCabeandMrsMiller.jpg,,,
04/15/2026,7:30 PM,SIFF Cinema Uptown,"Scorsese: The Wolf of Wall Street
",165,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_WolfofWallStreet_1600x900.jpg,,,
02/17/2026,6:30 PM,SIFF Film Center,The Pacific Northwestern: First Cow,122,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Pacific%20Northwestern/FirstCow.jpg,,,
04/29/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: The Irishman,209,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_Irishman_1600x900.jpg,,,
03/04/2026,7:30 PM,SIFF Cinema Uptown,Scorsese - Taxi Driver: 50th Anniversary,114,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_TaxiDriver_1600x900.jpg,,,
12/17/2025,3:40 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/17/2025,7:30 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/18/2025,3:40 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/18/2025,7:30 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/19/2025,3:15 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/19/2025,7:00 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/20/2025,11:30 AM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/20/2025,3:15 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/20/2025,7:00 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/21/2025,11:30 AM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/21/2025,3:15 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/21/2025,7:00 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/22/2025,3:15 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/22/2025,7:00 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/23/2025,3:15 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/23/2025,7:00 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/24/2025,12:30 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/25/2025,3:10 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
12/25/2025,6:50 PM,SIFF Cinema Uptown,The Secret Agent,159,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SecretAgent_1600x900.jpg,,,
04/08/2026,7:30 PM,SIFF Cinema Uptown,Scorsese - Casino: 30th Anniversary,179,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_Casino_1600x900.jpg,,,
03/18/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: The King of Comedy,109,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/KingofComedy.jpg,,,
12/31/2025,6:00 PM,SIFF Cinema Uptown,Moulin Rouge! New Year’s Eve Sing-along,Unknown,None,https://www.siff.net/images/CINEMA/2017/Films%20Jun-Dec/CIN_moulinrouge_thumbnail_1600x900.jpg,,,
04/01/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: The Age of Innocence,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_AgeofInnocence_1600x900.jpg,,,
01/15/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/16/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/16/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/17/2026,12:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/17/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/17/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/18/2026,12:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/18/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/18/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/19/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/19/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/20/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/20/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/21/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/21/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/22/2026,4:00 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
01/22/2026,7:30 PM,SIFF Cinema Uptown,The Testament of Ann Lee,137,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_TestamentofAnnLee_1600x900.jpg,,,
03/11/2026,7:30 PM,SIFF Cinema Uptown,Scorsese: Raging Bull,129,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/Scorsese/CIN_RagingBull-2025_1600x900.jpg,,,
02/21/2026,7:00 PM,SIFF Film Center,We Ride Why,70,None,https://www.siff.net/images/CINEMA/Rentals/REN_WeRideWhy25_1600x900.jpg,,,
12/24/2025,4:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/25/2025,12:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/25/2025,3:45 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/25/2025,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/26/2025,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/26/2025,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/26/2025,7:10 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/27/2025,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/27/2025,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/27/2025,7:10 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/28/2025,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/28/2025,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/28/2025,7:10 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/29/2025,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/29/2025,7:10 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/30/2025,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/30/2025,7:10 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/31/2025,1:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
12/31/2025,5:05 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/01/2026,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/01/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/01/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/02/2026,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/02/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/02/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/03/2026,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/03/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/03/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/04/2026,11:50 AM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/04/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/04/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/05/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/05/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/06/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/06/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/07/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/07/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/08/2026,3:30 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/08/2026,7:15 PM,SIFF Cinema Uptown,Marty Supreme,149,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_MartySupreme_1600x900.jpg,,,
01/07/2026,6:00 PM,SIFF Cinema Uptown,SIFF Movie Club: Ikarie XB 1 (4K Restoration),86,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_IkarieXB1_1600x900.jpg,,,
03/14/2026,2:00 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
03/15/2026,2:00 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
03/16/2026,6:30 PM,SIFF Film Center,National Theatre Live: The Fifth Step,100,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NTLFifthStep_1600x900.jpg,,,
12/17/2025,3:50 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/17/2025,7:00 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/18/2025,3:50 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/18/2025,7:00 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/19/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/19/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/20/2025,12:15 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/20/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/20/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/21/2025,12:15 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/21/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/21/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/22/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/22/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/23/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/23/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/24/2025,12:15 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/24/2025,3:30 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
12/24/2025,6:45 PM,SIFF Cinema Uptown,Sentimental Value,135,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_SentimentalValue_1600x900.jpg,,,
02/06/2026,7:00 PM,SIFF Film Center,Fools' Paradise (lost?) – Washington Premiere,99,None,https://www.siff.net/images/CINEMA/Rentals/REN_FoolsParadiseLost_1600x900.jpg,,,
02/07/2026,7:00 PM,SIFF Film Center,Fools' Paradise (lost?) – Washington Premiere,99,None,https://www.siff.net/images/CINEMA/Rentals/REN_FoolsParadiseLost_1600x900.jpg,,,
01/01/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/01/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/02/2026,12:15 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/02/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/02/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/03/2026,12:15 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/03/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/03/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/04/2026,12:15 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/04/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/04/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/05/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/05/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/06/2026,3:40 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
01/06/2026,7:00 PM,SIFF Cinema Uptown,No Other Choice,139,None,https://www.siff.net/images/CINEMA/2026/Films%20Jan-May/CIN_NoOtherChoice_1600x900.jpg,,,
