Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,first_seen_date,last_updated,source
07/31/2025,4:30PM,The Beacon,A Tale Of Sorrow And Sadness,93,None,None
08/08/2025,7:00PM,The Beacon,Taxi Zum Klo,95,None,None
08/09/2025,7:00PM,The Beacon,Taxi Zum Klo,95,None,None
08/10/2025,8:00PM,The Beacon,Taxi Zum Klo,95,None,None
08/11/2025,7:30PM,The Beacon,Taxi Zum Klo,95,None,None
08/12/2025,4:30PM,The Beacon,Taxi Zum Klo,95,None,None
08/29/2025,6:30PM,The Beacon,Scarecrow Video Presents Videoheaven,173,None,None
08/10/2025,5:00PM,The Beacon,Demonlover,115,None,None
08/12/2025,7:30PM,The Beacon,Demonlover,115,None,None
08/13/2025,4:30PM,The Beacon,Demonlover,115,None,None
08/14/2025,4:30PM,The Beacon,Demonlover,115,None,None
08/02/2025,10:00PM,The Beacon,Secs Fest Presents Blonde Ambition,84,None,None
08/17/2025,5:00PM,The Beacon,"Sudan, Remember Us",78,None,None
08/18/2025,7:30PM,The Beacon,"Sudan, Remember Us",78,None,None
08/08/2025,10:00PM,The Beacon,The A-Frame,82,None,None
08/09/2025,10:00PM,The Beacon,The A-Frame,82,None,None
08/23/2025,7:00PM,The Beacon,Stack Them Eights: The Trucker All-Nighter Marathon,ALL NIGHT LONG,None,None
08/01/2025,4:00PM,The Beacon,Blue Velvet,120,None,None
08/02/2025,7:00PM,The Beacon,Blue Velvet,120,None,None
08/07/2025,7:30PM,The Beacon,Blue Velvet,120,None,None
08/31/2025,2:00PM,The Beacon,Boom!,113,None,None
08/17/2025,2:00PM,The Beacon,Cat On A Hot Tin Roof,108,None,None
08/18/2025,4:30PM,The Beacon,Cat On A Hot Tin Roof,108,None,None
08/03/2025,2:00PM,The Beacon,A Streetcar Named Desire,125,None,None
08/05/2025,4:30PM,The Beacon,A Streetcar Named Desire,125,None,None
08/06/2025,4:30PM,The Beacon,A Streetcar Named Desire,125,None,None
08/15/2025,7:00PM,The Beacon,New Rose Hotel,93,None,None
08/16/2025,7:00PM,The Beacon,New Rose Hotel,93,None,None
08/19/2025,4:30PM,The Beacon,New Rose Hotel,93,None,None
08/14/2025,7:30PM,The Beacon,Something Weird Presents Teenage Gang Debs & Blonde On A Bum Trip,140,None,None
08/24/2025,2:00PM,The Beacon,The Fugitive Kind,119,None,None
08/25/2025,4:30PM,The Beacon,The Fugitive Kind,119,None,None
08/10/2025,2:00PM,The Beacon,Baby Doll,114,None,None
08/11/2025,4:30PM,The Beacon,Baby Doll,114,None,None
08/03/2025,8:00PM,The Beacon,Rent The Beacon,150 min.,None,None
08/10/2025,11:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/16/2025,10:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/17/2025,11:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/23/2025,10:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/30/2025,10:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/30/2025,4:00PM,The Beacon,Rent The Beacon,150 min.,None,None
08/31/2025,11:00AM,The Beacon,Rent The Beacon,150 min.,None,None
08/31/2025,8:00PM,The Beacon,Rent The Beacon,150 min.,None,None
08/13/2025,7:30PM,The Beacon,Sixteen Tongues,80,None,None
08/01/2025,10:00PM,The Beacon,Spring Breakers,94,None,None
08/04/2025,7:30PM,The Beacon,Spring Breakers,94,None,None
08/19/2025,7:30PM,The Beacon,Cosmopolis,109,None,None
08/20/2025,4:30PM,The Beacon,Cosmopolis,109,None,None
08/21/2025,7:30PM,The Beacon,Cosmopolis,109,None,None
08/22/2025,7:00PM,The Beacon,Fresh Kill,80,None,None
08/03/2025,5:00PM,The Beacon,The Day I Became A Woman,78,None,None
08/04/2025,4:30PM,The Beacon,The Day I Became A Woman,78,None,None
08/05/2025,7:30PM,The Beacon,The Day I Became A Woman,78,None,None
08/28/2025,7:30PM,The Beacon,Five Minutes To Live!,120ish,None,None
08/01/2025,7:00PM,The Beacon,Blackhat,133,None,None
08/06/2025,7:30PM,The Beacon,Blackhat,133,None,None
08/07/2025,4:30PM,The Beacon,Blackhat,133,None,None
07/31/2025,8:00 PM,SIFF Cinema Downtown,Akira Kurosawa: The Hidden Fortress (New 4K Restoration),139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/TheHiddenFortress.jpg,,,
08/03/2025,8:00 PM,SIFF Cinema Downtown,Akira Kurosawa: The Hidden Fortress (New 4K Restoration),139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/TheHiddenFortress.jpg,,,
08/08/2025,4:30 PM,SIFF Cinema Downtown,Akira Kurosawa: The Hidden Fortress (New 4K Restoration),139,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/TheHiddenFortress.jpg,,,
07/31/2025,5:00 PM,SIFF Cinema Downtown,Akira Kurosawa: Stray Dog (New 4K Restoration),122,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/StrayDog.jpg,,,
08/02/2025,9:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Stray Dog (New 4K Restoration),122,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/StrayDog.jpg,,,
08/05/2025,8:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Stray Dog (New 4K Restoration),122,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/StrayDog.jpg,,,
08/09/2025,7:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Stray Dog (New 4K Restoration),122,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/StrayDog.jpg,,,
08/08/2025,5:30 PM,SIFF Cinema Uptown,CatVideoFest 2025,70,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_CatVidFest_1600x900.jpg,,,
08/09/2025,1:00 PM,SIFF Cinema Uptown,CatVideoFest 2025,70,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_CatVidFest_1600x900.jpg,,,
08/10/2025,1:00 PM,SIFF Cinema Uptown,CatVideoFest 2025,70,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_CatVidFest_1600x900.jpg,,,
09/06/2025,3:00 PM,SIFF Cinema Downtown,STAR WARS: A NEW HOPE,125,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/NewHope.jpg,,,
09/09/2025,4:00 PM,SIFF Cinema Downtown,STAR WARS: A NEW HOPE,125,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/NewHope.jpg,,,
09/12/2025,1:00 PM,SIFF Cinema Downtown,STAR WARS: A NEW HOPE,125,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/NewHope.jpg,,,
09/15/2025,7:30 PM,SIFF Cinema Downtown,STAR WARS: A NEW HOPE,125,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/NewHope.jpg,,,
08/07/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/08/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/08/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/09/2025,12:45 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/09/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/09/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/10/2025,12:45 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/10/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/10/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/11/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/11/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/12/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/12/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/13/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/13/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/14/2025,4:10 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
08/14/2025,7:15 PM,SIFF Cinema Uptown,Weapons,128,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/CIN_Weapons_1600x900.jpg,,,
10/08/2025,7:30 PM,SIFF Cinema Uptown,L.A. Noir: The Two Jakes,138,None,https://www.siff.net/images/CINEMA/2025/Rentals/Shadows%20in%20Paradise%20LA%20Noir/REN_Shadows-TwoJakes_1600x900.jpg,,,
10/15/2025,7:30 PM,SIFF Cinema Uptown,L.A. Noir: Heat (30th Anniversary),170,None,https://www.siff.net/images/CINEMA/2025/Rentals/Shadows%20in%20Paradise%20LA%20Noir/REN_Shadows-Heat_1600x900.jpg,,,
09/06/2025,9:30 PM,SIFF Cinema Downtown,STAR WARS: RETURN OF THE JEDI,136,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/ReturnoftheJedi.jpg,,,
09/11/2025,4:00 PM,SIFF Cinema Downtown,STAR WARS: RETURN OF THE JEDI,136,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/ReturnoftheJedi.jpg,,,
09/12/2025,7:30 PM,SIFF Cinema Downtown,STAR WARS: RETURN OF THE JEDI,136,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/ReturnoftheJedi.jpg,,,
09/17/2025,7:30 PM,SIFF Cinema Downtown,STAR WARS: RETURN OF THE JEDI,136,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/ReturnoftheJedi.jpg,,,
10/03/2025,7:00 PM,SIFF Film Center,National Theatre Live: Inter Alia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jan-May/CIN_NTLInterAlia_1600x900.jpg,,,
10/04/2025,1:00 PM,SIFF Film Center,National Theatre Live: Inter Alia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jan-May/CIN_NTLInterAlia_1600x900.jpg,,,
10/05/2025,1:00 PM,SIFF Film Center,National Theatre Live: Inter Alia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jan-May/CIN_NTLInterAlia_1600x900.jpg,,,
10/06/2025,7:00 PM,SIFF Film Center,National Theatre Live: Inter Alia,120,None,https://www.siff.net/images/CINEMA/2025/Film%20Jan-May/CIN_NTLInterAlia_1600x900.jpg,,,
08/04/2025,6:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Seven Samurai (4K Restoration),207,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/SevenSamurai.jpg,,,
08/10/2025,12:00 PM,SIFF Cinema Downtown,Akira Kurosawa: Seven Samurai (4K Restoration),207,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/SevenSamurai.jpg,,,
08/12/2025,6:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Seven Samurai (4K Restoration),207,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/SevenSamurai.jpg,,,
08/08/2025,7:00 PM,SIFF Film Center,Tim Travers and the Time Traveler’s Paradox,103,None,https://www.siff.net/images/FESTIVAL/2024/Films/Film%20Detail%20Hero%20Sizes/Features/TimTraversandTheTimeTravelersParadox.jpg,,,
08/09/2025,4:30 PM,SIFF Film Center,Tim Travers and the Time Traveler’s Paradox,103,None,https://www.siff.net/images/FESTIVAL/2024/Films/Film%20Detail%20Hero%20Sizes/Features/TimTraversandTheTimeTravelersParadox.jpg,,,
08/09/2025,7:00 PM,SIFF Film Center,Tim Travers and the Time Traveler’s Paradox,103,None,https://www.siff.net/images/FESTIVAL/2024/Films/Film%20Detail%20Hero%20Sizes/Features/TimTraversandTheTimeTravelersParadox.jpg,,,
08/10/2025,4:30 PM,SIFF Film Center,Tim Travers and the Time Traveler’s Paradox,103,None,https://www.siff.net/images/FESTIVAL/2024/Films/Film%20Detail%20Hero%20Sizes/Features/TimTraversandTheTimeTravelersParadox.jpg,,,
08/10/2025,7:00 PM,SIFF Film Center,Tim Travers and the Time Traveler’s Paradox,103,None,https://www.siff.net/images/FESTIVAL/2024/Films/Film%20Detail%20Hero%20Sizes/Features/TimTraversandTheTimeTravelersParadox.jpg,,,
08/01/2025,6:00 PM,SIFF Cinema Downtown,Akira Kurosawa: Ikiru (New 4K Restoration),143,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/Ikiru.jpg,,,
08/11/2025,7:30 PM,SIFF Cinema Downtown,Akira Kurosawa: Ikiru (New 4K Restoration),143,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/Ikiru.jpg,,,
10/01/2025,6:00 PM,SIFF Cinema Uptown,SIFF Movie Club: Green Room,94,None,https://www.siff.net/images/CINEMA/2025/Movie%20Club/CIN_SMC-GreenRoom_1600x900.jpg,,,
08/13/2025,6:00 PM,SIFF Cinema Uptown,SIFF Movie Club: They Live,94,None,https://www.siff.net/images/CINEMA/2025/Movie%20Club/CIN_SMC-TheyLive_1600x900.jpg,,,
10/22/2025,7:30 PM,SIFF Cinema Uptown,L.A. Noir: L.A. Confidential (35mm),138,None,https://www.siff.net/images/CINEMA/2025/Rentals/Shadows%20in%20Paradise%20LA%20Noir/REN_Shadows-LAConfidential_1600x900.jpg,,,
09/07/2025,3:50 PM,SIFF Cinema Downtown,STAR WARS: THE LAST JEDI,154,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/LastJedi.jpg,,,
09/10/2025,7:30 PM,SIFF Cinema Downtown,STAR WARS: THE LAST JEDI,154,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/LastJedi.jpg,,,
09/14/2025,3:50 PM,SIFF Cinema Downtown,STAR WARS: THE LAST JEDI,154,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/LastJedi.jpg,,,
07/31/2025,7:30 PM,SIFF Cinema Uptown,Secret Screening #2,Unknown,None,https://www.siff.net/images/CINEMA/2024/Films%20June-Dec/Unstreamable/CIN_UnstreamableSecret_1600x900.jpg,,,
09/05/2025,6:00 PM,SIFF Cinema Downtown,STAR WARS: REVENGE OF THE SITH,141,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/RevengeoftheSith.jpg,,,
09/13/2025,7:30 PM,SIFF Cinema Downtown,STAR WARS: REVENGE OF THE SITH,141,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/RevengeoftheSith.jpg,,,
09/18/2025,4:00 PM,SIFF Cinema Downtown,STAR WARS: REVENGE OF THE SITH,141,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Star%20Wars%20Ultimate%20Cinematic%20Marathon/RevengeoftheSith.jpg,,,
08/02/2025,2:00 PM,SIFF Cinema Downtown,Akira Kurosawa: Ran (New 4K Restoration),162,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/Ran.jpg,,,
08/06/2025,7:00 PM,SIFF Cinema Downtown,Akira Kurosawa: Ran (New 4K Restoration),162,None,https://www.siff.net/images/CINEMA/2025/Film%20Jun-Dec/Kurosawa%20Retrospective/Ran.jpg,,,
